Temps,Mags
0.05,1.0
0.16896551724137931,1.0
0.28793103448275864,0.9999798024691358
0.4068965517241379,0.9995453333333335
0.5258620689655172,0.997284024691358
0.6448275862068966,0.9912630370370371
0.7637931034482759,0.9792718518518517
0.8827586206896553,0.9592959259259259
1.0017241379310344,0.9291247407407407
1.120689655172414,0.887774074074074
1.2396551724137932,0.8347144444444444
1.3586206896551725,0.7696703209876543
1.4775862068965517,0.6993574074074075
1.596551724137931,0.6274711358024692
1.7155172413793105,0.5580021975308642
1.8344827586206898,0.49621069135802465
1.953448275862069,0.4416035802469136
2.0724137931034483,0.3944283209876543
2.1913793103448276,0.35544301234567904
2.310344827586207,0.3216573086419753
2.429310344827586,0.29263560493827157
2.5482758620689654,0.26799350617283946
2.6672413793103447,0.24653730864197532
2.786206896551724,0.228456024691358
2.905172413793103,0.21251809876543212
3.0241379310344825,0.19790143209876543
3.1431034482758617,0.1858902716049383
3.2620689655172415,0.17469938271604937
3.3810344827586207,0.16481187654320986
3.5,0.15606318518518517
