Temps,Mags
0.05,1.0
0.16896551724137931,0.9999959999999999
0.28793103448275864,0.999308962962963
0.4068965517241379,0.9937773086419753
0.5258620689655172,0.9781007901234569
0.6448275862068966,0.9468696543209877
0.7637931034482759,0.891214074074074
0.8827586206896553,0.7941993333333334
1.0017241379310344,0.6349314320987655
1.120689655172414,0.44637175308641974
1.2396551724137932,0.30739903703703697
1.3586206896551725,0.22122308641975305
1.4775862068965517,0.1697132839506173
1.596551724137931,0.13457493827160494
1.7155172413793105,0.11171493827160493
1.8344827586206898,0.09489333333333332
1.953448275862069,0.08249785185185185
2.0724137931034483,0.07230227160493828
2.1913793103448276,0.06423661728395061
2.310344827586207,0.05787081481481482
2.429310344827586,0.05217516049382716
2.5482758620689654,0.04892214814814815
2.6672413793103447,0.04511103703703705
2.786206896551724,0.041298345679012353
2.905172413793103,0.0390383950617284
3.0241379310344825,0.036491506172839513
3.1431034482758617,0.03395930864197531
3.2620689655172415,0.032865777777777785
3.3810344827586207,0.0306739012345679
3.5,0.028984444444444445
