Temps,Mags
0.05,1.0
0.16896551724137931,0.9999980330578512
0.28793103448275864,0.9997788595041321
0.4068965517241379,0.9975835867768595
0.5258620689655172,0.9902164628099174
0.6448275862068966,0.9750902644628099
0.7637931034482759,0.9507329421487604
0.8827586206896553,0.91524573553719
1.0017241379310344,0.8677901983471075
1.120689655172414,0.8091481818181818
1.2396551724137932,0.7406361322314049
1.3586206896551725,0.6670978842975206
1.4775862068965517,0.5947429917355371
1.596551724137931,0.5273124628099174
1.7155172413793105,0.4673640991735537
1.8344827586206898,0.4159919338842975
1.953448275862069,0.3724019504132231
2.0724137931034483,0.33540791735537184
2.1913793103448276,0.30429446280991734
2.310344827586207,0.2771928925619835
2.429310344827586,0.2548355702479339
2.5482758620689654,0.23454530578512395
2.6672413793103447,0.21814335537190083
2.786206896551724,0.20308413223140495
2.905172413793103,0.18975522314049587
3.0241379310344825,0.17844347107438016
3.1431034482758617,0.16846728925619833
3.2620689655172415,0.1588634380165289
3.3810344827586207,0.1507576694214876
3.5,0.14275919008264465
