Temps,Mags
0.05,0.5209827272727273
0.16896551724137931,0.5862711239669421
0.28793103448275864,0.5568871404958677
0.4068965517241379,0.3534108595041322
0.5258620689655172,0.14436171900826447
0.6448275862068966,0.3932668595041323
0.7637931034482759,0.8415081322314049
0.8827586206896553,0.12703679338842977
1.0017241379310344,0.037198958677685946
1.120689655172414,0.025808528925619835
1.2396551724137932,0.021185900826446284
1.3586206896551725,0.018220247933884298
1.4775862068965517,0.016858
1.596551724137931,0.015165669421487603
1.7155172413793105,0.014633173553719007
1.8344827586206898,0.013585355371900828
1.953448275862069,0.013096975206611572
2.0724137931034483,0.012470694214876033
2.1913793103448276,0.012285537190082643
2.310344827586207,0.012082776859504133
2.429310344827586,0.011589239669421486
2.5482758620689654,0.011546694214876032
2.6672413793103447,0.011374198347107439
2.786206896551724,0.011069702479338842
2.905172413793103,0.010970644628099173
3.0241379310344825,0.010943719008264463
3.1431034482758617,0.010678512396694215
3.2620689655172415,0.01070484297520661
3.3810344827586207,0.010396330578512398
3.5,0.010380347107438017
