Temps,Mags
0.05,0.12194980246913581
0.16896551724137931,0.1308834814814815
0.28793103448275864,0.5903057530864199
0.4068965517241379,0.7047892098765433
0.5258620689655172,0.9723045925925926
0.6448275862068966,0.931686913580247
0.7637931034482759,0.843078913580247
0.8827586206896553,0.1884766419753086
1.0017241379310344,0.04578861728395062
1.120689655172414,0.03297088888888888
1.2396551724137932,0.026007432098765434
1.3586206896551725,0.023054246913580247
1.4775862068965517,0.019974543209876544
1.596551724137931,0.018827481481481483
1.7155172413793105,0.017613654320987656
1.8344827586206898,0.01655479012345679
1.953448275862069,0.016242123456790124
2.0724137931034483,0.01528711111111111
2.1913793103448276,0.01509748148148148
2.310344827586207,0.014627234567901234
2.429310344827586,0.014424641975308643
2.5482758620689654,0.014164888888888888
2.6672413793103447,0.01375911111111111
2.786206896551724,0.013447530864197529
2.905172413793103,0.013556395061728396
3.0241379310344825,0.013080592592592592
3.1431034482758617,0.013096345679012345
3.2620689655172415,0.012883777777777777
3.3810344827586207,0.012890395061728396
3.5,0.012706271604938271
