Temps,Mags
0.05,1.0
0.16896551724137931,0.9999961322314049
0.28793103448275864,0.9993058842975207
0.4068965517241379,0.9938295867768596
0.5258620689655172,0.9780823636363637
0.6448275862068966,0.9467695702479337
0.7637931034482759,0.8915081983471075
0.8827586206896553,0.7945214545454545
1.0017241379310344,0.6342690909090909
1.120689655172414,0.4477694545454546
1.2396551724137932,0.3060593223140496
1.3586206896551725,0.22264502479338844
1.4775862068965517,0.17028003305785122
1.596551724137931,0.13564920661157026
1.7155172413793105,0.11202752066115702
1.8344827586206898,0.09531664462809918
1.953448275862069,0.08254335537190083
2.0724137931034483,0.07244961983471074
2.1913793103448276,0.06428031404958677
2.310344827586207,0.05818423140495868
2.429310344827586,0.05360550413223141
2.5482758620689654,0.04851606611570248
2.6672413793103447,0.044949719008264465
2.786206896551724,0.041182
2.905172413793103,0.03843928925619834
3.0241379310344825,0.03661543801652893
3.1431034482758617,0.03425176859504133
3.2620689655172415,0.03245152066115702
3.3810344827586207,0.030549371900826447
3.5,0.028839702479338848
