Temps,Mags
0.05,1.0
0.16896551724137931,1.0
0.28793103448275864,0.9999662469135803
0.4068965517241379,0.9993099259259259
0.5258620689655172,0.9961225185185185
0.6448275862068966,0.9876862716049382
0.7637931034482759,0.970944024691358
0.8827586206896553,0.9429309135802468
1.0017241379310344,0.8984052592592592
1.120689655172414,0.8346453086419753
1.2396551724137932,0.7500860493827161
1.3586206896551725,0.652995950617284
1.4775862068965517,0.5548861728395061
1.596551724137931,0.46772614814814817
1.7155172413793105,0.3958208395061728
1.8344827586206898,0.33748123456790124
1.953448275862069,0.29009916049382717
2.0724137931034483,0.25453017283950613
2.1913793103448276,0.2260645925925926
2.310344827586207,0.20130251851851855
2.429310344827586,0.18177575308641977
2.5482758620689654,0.16547264197530862
2.6672413793103447,0.15186854320987656
2.786206896551724,0.14022728395061726
2.905172413793103,0.12975856790123458
3.0241379310344825,0.12055698765432098
3.1431034482758617,0.11262237037037037
3.2620689655172415,0.10629587654320988
3.3810344827586207,0.09955938271604939
3.5,0.09426461728395062
