Temps,Mags
0.05,1.0
0.16896551724137931,0.9999983305785125
0.28793103448275864,0.999638859504132
0.4068965517241379,0.9962315702479339
0.5258620689655172,0.9856946611570248
0.6448275862068966,0.9646950743801653
0.7637931034482759,0.9303876528925621
0.8827586206896553,0.8791082479338844
1.0017241379310344,0.8076008429752066
1.120689655172414,0.7170018512396695
1.2396551724137932,0.6160711570247934
1.3586206896551725,0.5189007272727273
1.4775862068965517,0.43448629752066115
1.596551724137931,0.36702988429752065
1.7155172413793105,0.31363459504132235
1.8344827586206898,0.27135816528925627
1.953448275862069,0.23886375206611574
2.0724137931034483,0.21237234710743802
2.1913793103448276,0.18978395041322316
2.310344827586207,0.17192102479338844
2.429310344827586,0.15683023140495866
2.5482758620689654,0.14392285950413225
2.6672413793103447,0.13357923966942148
2.786206896551724,0.12371710743801652
2.905172413793103,0.11571259504132231
3.0241379310344825,0.10885755371900828
3.1431034482758617,0.10221652892561983
3.2620689655172415,0.09616857851239669
3.3810344827586207,0.0915026776859504
3.5,0.08628505785123967
