Temps,Mags
0.05,1.0
0.16896551724137931,0.9999939669421488
0.28793103448275864,0.9990083966942149
0.4068965517241379,0.9920161983471074
0.5258620689655172,0.9723541983471073
0.6448275862068966,0.9316454214876034
0.7637931034482759,0.8431611239669422
0.8827586206896553,0.12353414876033057
1.0017241379310344,0.03995790082644628
1.120689655172414,0.027054644628099176
1.2396551724137932,0.021920363636363634
1.3586206896551725,0.018011256198347102
1.4775862068965517,0.01654029752066116
1.596551724137931,0.015758942148760332
1.7155172413793105,0.014537190082644627
1.8344827586206898,0.013726165289256199
1.953448275862069,0.013119520661157026
2.0724137931034483,0.012896495867768596
2.1913793103448276,0.012495206611570248
2.310344827586207,0.01211403305785124
2.429310344827586,0.011789785123966941
2.5482758620689654,0.011447933884297521
2.6672413793103447,0.011309702479338843
2.786206896551724,0.011063818181818182
2.905172413793103,0.011119487603305785
3.0241379310344825,0.010753090909090908
3.1431034482758617,0.010792710743801653
3.2620689655172415,0.010362314049586777
3.3810344827586207,0.01056307438016529
3.5,0.010444396694214876
