Temps,Mags
0.05,1.0
0.16896551724137931,0.9999958677685951
0.28793103448275864,0.9992578512396693
0.4068965517241379,0.9936363636363637
0.5258620689655172,0.9779971074380166
0.6448275862068966,0.9463611570247933
0.7637931034482759,0.8895578512396695
0.8827586206896553,0.7898194214876033
1.0017241379310344,0.6171070247933884
1.120689655172414,0.4196867768595042
1.2396551724137932,0.2927640495867769
1.3586206896551725,0.20698842975206613
1.4775862068965517,0.16041280991735535
1.596551724137931,0.13630289256198347
1.7155172413793105,0.11495289256198347
1.8344827586206898,0.10155743801652892
1.953448275862069,0.08900123966942149
2.0724137931034483,0.08209752066115704
2.1913793103448276,0.07814504132231406
2.310344827586207,0.07398057851239669
2.429310344827586,0.07130413223140494
2.5482758620689654,0.0673896694214876
2.6672413793103447,0.06746487603305786
2.786206896551724,0.06293471074380165
2.905172413793103,0.06277892561983471
3.0241379310344825,0.06107644628099174
3.1431034482758617,0.059597520661157026
3.2620689655172415,0.05802520661157025
3.3810344827586207,0.056745041322314047
3.5,0.05745413223140497
