Temps,Mags
0.05,1.0
0.16896551724137931,1.0
0.28793103448275864,0.999175
0.4068965517241379,0.9905875
0.5258620689655172,0.97605
0.6448275862068966,0.928175
0.7637931034482759,0.87075
0.8827586206896553,0.78465
1.0017241379310344,0.6924875
1.120689655172414,0.6122375
1.2396551724137932,0.54705
1.3586206896551725,0.493225
1.4775862068965517,0.44975
1.596551724137931,0.4319875
1.7155172413793105,0.400725
1.8344827586206898,0.3834375
1.953448275862069,0.37125
2.0724137931034483,0.3516125
2.1913793103448276,0.34615
2.310344827586207,0.3379375
2.429310344827586,0.329875
2.5482758620689654,0.3231
2.6672413793103447,0.312725
2.786206896551724,0.3105125
2.905172413793103,0.3050125
3.0241379310344825,0.2998125
3.1431034482758617,0.29965
3.2620689655172415,0.2934875
3.3810344827586207,0.2903375
3.5,0.2889125
