Temps,Mags
0.05,1.0
0.16896551724137931,0.999975
0.28793103448275864,0.998825
0.4068965517241379,0.9931
0.5258620689655172,0.9745125
0.6448275862068966,0.9281375
0.7637931034482759,0.86745
0.8827586206896553,0.786525
1.0017241379310344,0.6829875
1.120689655172414,0.6079875
1.2396551724137932,0.5455
1.3586206896551725,0.4898
1.4775862068965517,0.45705
1.596551724137931,0.4208875
1.7155172413793105,0.405425
1.8344827586206898,0.3842125
1.953448275862069,0.365675
2.0724137931034483,0.3588
2.1913793103448276,0.3492
2.310344827586207,0.3345875
2.429310344827586,0.3299625
2.5482758620689654,0.322325
2.6672413793103447,0.31715
2.786206896551724,0.304275
2.905172413793103,0.3071375
3.0241379310344825,0.2988125
3.1431034482758617,0.2967375
3.2620689655172415,0.2967625
3.3810344827586207,0.29125
3.5,0.2857
