0_0,0_1,1_0,1_1
1.777607376191173,1.7509080142679645,1.934805899127231,1.9787684722624905
1.7035362017908713,1.6731929403178227,1.2885446496051942,1.2953795395811347
0.999999999995221,0.9999999992365854,0.7143786928128222,0.7145942638130008
0.3703847259269785,0.3713552958034976,0.4999999999999304,0.49999999999999994
1.845516680356593,1.8463820775527093,1.7667777170679486,1.7539604702754252
